cid,x1
3982,0.0000
5796,0.0002
9164,0.0000
1447,0.0005
1446,0.0001
288,0.0002
1444,0.0001
280,0.0001
283,0.0003
282,0.0009
284,0.0001
287,0.0001
1442,0.0011
5794,0.0004
8154,0.0000
2477,0.0021
2476,0.0003
2474,0.0001
2473,0.0001
2472,0.0093
2471,0.0001
2470,0.0003
7874,0.0005
7875,0.0003
7876,0.0000
7877,0.0004
7870,0.0004
7871,0.0002
7872,0.0002
7879,0.0002
4484,0.0001
4486,0.0000
12158,0.0001
6308,0.0003
6305,0.0001
6304,0.0001
6307,0.0001
6306,0.0002
6301,0.0035
12151,0.0001
6303,0.0002
13390,0.0001
10134,0.0000
10135,0.0001
10136,0.0002
10131,0.0000
10133,0.0001
10139,0.0019
10428,0.0002
10429,0.0000
9319,0.0001
9318,0.0001
9317,0.0005
9644,0.0002
9647,0.0006
10421,0.0044
9313,0.0062
10427,0.0007
10424,0.0008
9310,0.0011
8956,0.0007
8957,0.0044
8954,0.0000
8955,0.0001
8952,0.0076
8953,0.0002
8950,0.0000
9568,0.0006
4488,0.0000
8958,0.0004
8959,0.0005
8056,0.0000
1630,0.0002
1987,0.0009
3216,0.0003
3217,0.0008
3210,0.0006
1983,0.0002
1636,0.0000
1637,0.0002
1639,0.0001
3218,0.0004
3219,0.0010
1989,0.0004
9166,0.0001
2815,0.0000
2814,0.0001
2817,0.0001
2816,0.0005
2810,0.0019
2813,0.0001
6469,0.0001
561,0.0001
562,0.0002
563,0.0007
2819,0.0015
565,0.0001
567,0.0010
5429,0.0001
1188,0.0001
3378,0.0003
5425,0.0003
5424,0.0001
3375,0.0004
1185,0.0007
5421,0.0003
1183,0.0004
1180,0.0001
5422,0.0003
12411,0.0003
6463,0.0000
4248,0.0005
13958,0.0044
13337,0.0001
4247,0.0003
4244,0.0003
4242,0.0062
4243,0.0000
4240,0.0002
5520,0.0004
5522,0.0000
5523,0.0011
5524,0.0001
5525,0.0011
5526,0.0002
5527,0.0002
5528,0.0001
3575,0.0000
48,0.0002
49,0.0001
47,0.0001
44,0.0010
45,0.0001
43,0.0002
40,0.0002
41,0.0000
4848,0.0008
6547,0.0001
6546,0.0010
6545,0.0004
6541,0.0001
6540,0.0002
4849,0.0001
6548,0.0001
13656,0.0001
344,0.0010
7516,0.0001
346,0.0000
7514,0.0002
7513,0.0001
7512,0.0004
342,0.0001
7510,0.0002
7518,0.0001
12107,0.0001
6357,0.0005
12105,0.0000
6151,0.0007
12703,0.0005
12702,0.0008
6154,0.0027
12704,0.0003
6156,0.0004
12706,0.0000
6158,0.0000
6159,0.0001
10967,0.0001
10965,0.0000
10964,0.0001
10963,0.0000
10962,0.0020
10961,0.0001
10960,0.0001
4528,0.0000
10969,0.0001
4527,0.0000
2184,0.0003
13457,0.0005
6727,0.0001
13454,0.0000
6725,0.0001
13452,0.0002
6581,0.0001
4837,0.0003
8758,0.0002
13451,0.0000
8206,0.0001
2269,0.0001
11638,0.0001
2260,0.0000
2261,0.0001
2267,0.0001
2265,0.0003
6588,0.0000
8233,0.0000
8203,0.0006
8200,0.0002
11635,0.0001
12430,0.0000
8753,0.0003
9434,0.0001
4813,0.0007
2047,0.0010
2044,0.0003
7998,0.0019
4817,0.0002
2043,0.0002
4815,0.0004
4814,0.0001
4819,0.0001
2048,0.0008
11616,0.0000
11617,0.0008
11614,0.0003
9413,0.0002
9414,0.0002
9430,0.0001
9416,0.0094
10638,0.0011
10637,0.0013
9419,0.0003
10635,0.0001
10634,0.0000
10632,0.0001
10631,0.0015
10630,0.0016
9340,0.0001
11948,0.0001
11949,0.0000
11946,0.0001
11947,0.0003
11945,0.0001
11942,0.0004
11940,0.0002
11941,0.0018
9610,0.0000
9611,0.0001
10161,0.0003
8236,0.0003
10092,0.0001
10091,0.0002
10097,0.0001
10095,0.0001
10099,0.0000
10098,0.0001
8235,0.0000
13934,0.0000
12949,0.0007
12948,0.0000
12941,0.0020
12947,0.0003
12946,0.0000
12944,0.0001
7078,0.0003
7079,0.0001
7074,0.0004
7076,0.0000
7077,0.0001
7070,0.0006
7071,0.0001
7073,0.0003
12491,0.0066
12490,0.0000
8161,0.0015
12492,0.0001
6972,0.0044
8166,0.0002
12497,0.0001
6971,0.0002
12499,0.0002
12498,0.0001
8169,0.0018
8168,0.0002
3213,0.0001
6978,0.0002
12068,0.0002
8681,0.0001
8389,0.0011
8388,0.0002
8386,0.0002
8385,0.0001
8384,0.0003
8381,0.0000
8380,0.0002
12062,0.0001
4389,0.0001
12063,0.0011
4382,0.0002
4381,0.0019
4380,0.0001
4386,0.0009
4385,0.0009
4384,0.0000
1371,0.0016
406,0.0000
405,0.0004
1372,0.0002
403,0.0004
402,0.0002
401,0.0004
1376,0.0002
1378,0.0000
408,0.0002
13720,0.0003
13721,0.0001
13722,0.0003
13723,0.0005
13724,0.0001
13725,0.0002
4037,0.0001
4036,0.0036
13728,0.0019
4038,0.0002
11379,0.0001
11378,0.0162
11375,0.0001
11374,0.0001
11377,0.0006
11376,0.0001
11370,0.0002
11373,0.0002
11372,0.0001
2746,0.0000
13736,0.0002
2458,0.0181
2455,0.0000
2454,0.0001
2457,0.0004
2456,0.0001
2451,0.0002
2453,0.0001
7852,0.0001
7850,0.0001
7851,0.0012
7856,0.0004
7857,0.0002
7855,0.0005
7858,0.0002
7859,0.0002
1503,0.0005
12138,0.0003
3089,0.0001
6361,0.0001
12136,0.0005
12137,0.0011
12134,0.0002
6364,0.0000
10152,0.0003
10401,0.0003
10402,0.0004
10403,0.0007
10156,0.0000
10405,0.0003
10154,0.0000
10407,0.0004
10408,0.0000
10409,0.0001
10158,0.0001
1505,0.0063
9339,0.0003
9338,0.0000
9629,0.0001
9628,0.0003
9623,0.0003
7333,0.0001
9621,0.0003
9620,0.0003
9627,0.0017
9626,0.0019
9625,0.0001
9624,0.0001
7331,0.0001
5496,0.0002
9295,0.0001
1601,0.0000
658,0.0002
1600,0.0001
3227,0.0011
1974,0.0001
1973,0.0003
1604,0.0002
3223,0.0002
3232,0.0001
3233,0.0002
3236,0.0016
3237,0.2323
1618,0.0001
1619,0.0001
1964,0.0003
1965,0.0003
1614,0.0001
3239,0.0001
1960,0.0001
1613,0.1610
1962,0.0002
1611,0.0001
13265,0.0004
13266,0.0004
13261,0.0002
13263,0.0002
13268,0.0004
2873,0.0002
2876,0.0000
2875,0.0018
2879,0.0011
2878,0.0001
3356,0.0002
3351,0.0011
3350,0.0001
3352,0.0017
3359,0.0004
3358,0.0002
5449,0.0001
5448,0.0000
5443,0.0002
5442,0.0003
5441,0.0001
5440,0.0006
5447,0.0003
7359,0.0001
357,0.0012
7358,0.0002
5508,0.0001
5509,0.0006
5506,0.0001
5507,0.0001
5505,0.0002
5502,0.0010
5503,0.0003
5500,0.0010
542,0.0003
543,0.0002
541,0.0000
546,0.0000
544,0.0001
545,0.0030
548,0.0001
549,0.0003
6155,0.0001
6569,0.0005
6568,0.0000
3321,0.0006
6565,0.0003
6564,0.0001
6566,0.0004
6561,0.0001
6560,0.0001
6563,0.0010
6562,0.0002
7686,0.0001
7682,0.0000
7681,0.0000
5472,0.0002
7689,0.0001
7688,0.0005
3827,0.0017
3826,0.0002
3825,0.0000
3824,0.0000
3823,0.0000
9154,0.0001
9157,0.0003
3829,0.0003
3828,0.0001
8445,0.0020
8446,0.0001
5000,0.0005
8441,0.0003
8442,0.0001
8443,0.0000
3584,0.0003
8448,0.0003
8449,0.0004
5006,0.0002
5005,0.0001
7538,0.0002
7534,0.0033
7537,0.0002
7536,0.0004
7531,0.0149
7530,0.0007
7532,0.0015
6178,0.0020
6179,0.0013
12726,0.0013
6174,0.0001
6175,0.0002
6172,0.0001
6173,0.0001
6170,0.0001
12720,0.0001
10989,0.0001
10988,0.0000
10985,0.0001
10984,0.0001
10987,0.0001
10980,0.0002
10983,0.0010
7901,0.0001
9481,0.0894
2201,0.0006
2203,0.0001
2204,0.0003
2205,0.0000
2207,0.0002
2208,0.0031
7904,0.0001
11586,0.0002
11587,0.0012
11584,0.0002
11585,0.0001
11582,0.0001
11583,0.0001
11580,0.0000
11588,0.0008
11589,0.0002
12240,0.0011
12242,0.0007
4429,0.0002
3211,0.0006
6274,0.0001
4839,0.0007
4838,0.0005
13458,0.0008
13459,0.0000
13456,0.0005
4526,0.0002
4833,0.0001
4524,0.0000
4523,0.0003
13453,0.0005
4521,0.0030
4520,0.0001
7993,0.0005
7992,0.0008
7991,0.0002
7997,0.0001
7996,0.0005
7995,0.0001
9439,0.0045
9436,0.0000
9437,0.0004
7999,0.0004
11637,0.0100
9432,0.0002
11631,0.0000
11632,0.0013
9431,0.0001
5296,0.0001
5297,0.0003
5295,0.0001
5292,0.0001
5293,0.0001
5290,0.0002
5291,0.0001
13184,0.0002
13185,0.0001
13186,0.0002
13187,0.0004
13180,0.0001
13182,0.0000
6627,0.0001
13334,0.0001
13188,0.0010
13189,0.0002
12614,0.0010
6622,0.0000
12612,0.0019
5432,0.0009
6620,0.0005
6995,0.0001
8143,0.0003
8142,0.0026
8630,0.0006
9292,0.0007
9293,0.0005
7335,0.0002
9291,0.0005
9296,0.0331
9297,0.0002
9294,0.0007
7330,0.0000
9299,0.0004
7339,0.0014
7338,0.0001
11964,0.0004
11965,0.0001
11967,0.0005
11960,0.0001
11963,0.0001
11968,0.0005
11969,0.0003
12921,0.0000
12923,0.0020
12922,0.0002
12924,0.0001
12927,0.0001
12926,0.0002
12929,0.0000
10215,0.0000
10214,0.0019
10216,0.0000
10211,0.0023
10213,0.0001
10212,0.0012
10219,0.0034
10218,0.0002
7053,0.0001
7050,0.0004
7051,0.0005
7056,0.0001
7057,0.0004
9480,0.0004
9026,0.0003
8149,0.0011
8148,0.0008
6998,0.0012
8639,0.0005
8638,0.0004
8637,0.0002
8140,0.0253
6996,0.0004
6997,0.0002
8145,0.0003
8144,0.0002
8147,0.0000
6993,0.0001
9021,0.0001
2998,0.0003
2999,0.0001
59,0.0000
58,0.0057
54,0.0001
57,0.0004
51,0.0010
53,0.0034
2994,0.0000
9999,0.0002
9991,0.0005
9993,0.0003
9992,0.0002
9995,0.0001
9997,0.0002
9996,0.0013
11036,0.0001
11037,0.0000
7236,0.0001
11038,0.0001
428,0.0003
1398,0.0001
421,0.0001
420,0.0003
423,0.0008
1394,0.0002
425,0.0001
1392,0.0006
427,0.0001
426,0.0022
3452,0.0003
530,0.0001
856,0.0117
6413,0.0000
11359,0.0001
11358,0.0006
3454,0.0000
11353,0.0006
11352,0.0000
853,0.0004
11357,0.0001
11356,0.0014
11355,0.0000
11354,0.0005
7235,0.0001
1422,0.0001
8259,0.0001
2332,0.0002
4711,0.0001
13623,0.0006
13622,0.0005
6699,0.0015
6698,0.0001
7231,0.0000
6693,0.0002
6691,0.0001
6690,0.0005
6694,0.0002
2439,0.0005
13677,0.0001
2431,0.0000
2430,0.0001
2437,0.0000
2436,0.0004
13628,0.0386
7838,0.0006
7839,0.0000
7830,0.0002
7833,0.0003
7834,0.0001
7836,0.0005
7837,0.0009
12110,0.0004
12111,0.0002
12112,0.0000
12113,0.0006
12114,0.0015
12115,0.0001
6347,0.0003
12118,0.0002
9601,0.0010
9600,0.0026
9603,0.0007
9350,0.0003
9357,0.0001
9604,0.0007
9355,0.0001
9606,0.0010
9609,0.0001
9608,0.0001
9359,0.0001
9358,0.0000
10174,0.0004
10175,0.0002
10176,0.0001
10177,0.0003
1807,0.5243
3783,0.0011
3780,0.0044
8999,0.0002
1803,0.0002
1802,0.0009
1801,0.0007
1800,0.0001
8992,0.0004
8990,0.0002
3789,0.0008
8996,0.0004
8997,0.0002
8994,0.0007
1808,0.0127
4996,0.0000
4997,0.0002
4994,0.0002
4995,0.0000
4992,0.0001
4990,0.0001
4998,0.0002
1547,0.0001
3258,0.0000
3259,0.0004
1948,0.0002
1949,0.0022
1942,0.0002
3251,0.0004
1940,0.0003
3253,0.0005
3254,0.0000
1947,0.0002
1944,0.0002
3257,0.0004
13242,0.0014
13241,0.0023
13240,0.0106
13245,0.0001
13248,0.0001
2859,0.0001
2858,0.0002
2851,0.0028
2852,0.0013
2855,0.0001
2857,0.0002
3333,0.0001
3332,0.0113
1492,0.0000
5462,0.0005
5465,0.0002
1495,0.0296
3335,0.0001
1396,0.0000
5469,0.0003
5468,0.0005
3339,0.0001
1968,0.0000
422,0.0001
1969,0.0001
4079,0.0000
9646,0.0000
8935,0.0001
11863,0.0000
524,0.0008
525,0.0004
521,0.0002
523,0.0003
8930,0.0002
528,0.0001
529,0.0002
8931,0.0000
1234,0.0000
1235,0.0000
1236,0.0001
1237,0.0001
1230,0.0003
11866,0.0004
1238,0.0002
8286,0.0002
8284,0.0002
8283,0.0006
8280,0.0000
8281,0.0003
8288,0.0001
6509,0.0001
6508,0.0005
2488,0.0003
6503,0.0001
6501,0.0002
6500,0.0013
6507,0.0003
2486,0.0004
4900,0.0007
13564,0.0001
13565,0.0006
3809,0.0001
3808,0.0001
3805,0.0005
2482,0.0007
3801,0.0002
3800,0.0000
3803,0.0001
13563,0.0023
8462,0.0003
8463,0.0000
8460,0.0001
8461,0.0050
8467,0.0003
8465,0.0001
1967,0.0009
7559,0.0002
7558,0.0000
7552,0.0002
7550,0.0001
7556,0.0005
7555,0.0000
7554,0.0003
4076,0.0003
13885,0.0001
13884,0.0007
4176,0.0001
13886,0.0000
4170,0.0003
13880,0.0023
4172,0.0076
4173,0.0001
13889,0.0000
4179,0.0001
995,0.0003
11350,0.0001
10729,0.0009
990,0.0003
7393,0.0001
2228,0.0007
2229,0.0001
2226,0.0001
2227,0.0002
9277,0.0008
2222,0.0001
2223,0.0004
2221,0.0005
1,0.0001
5925,0.0031
5926,0.0007
5927,0.0001
5920,0.0002
5921,0.0003
5922,0.0001
5923,0.0005
5928,0.0005
5929,0.0030
10726,0.0006
7399,0.0004
4505,0.0010
4504,0.0039
4507,0.0027
4506,0.0002
13470,0.0000
13471,0.0003
4503,0.0003
13473,0.0007
10722,0.0001
13478,0.0001
4508,0.0002
2088,0.0006
2082,0.0001
2083,0.0000
2080,0.0009
2081,0.0009
2085,0.0004
11658,0.0000
11652,0.0001
11653,0.0001
11650,0.0024
11657,0.0003
11654,0.0000
11655,0.0001
8111,0.0005
9307,0.0001
6169,0.0000
7315,0.0002
7314,0.0006
7317,0.0001
7316,0.0016
7311,0.0002
7313,0.0001
7312,0.0002
12305,0.0003
11900,0.0002
11901,0.0003
11907,0.0059
12303,0.0005
11905,0.0001
11909,0.0041
12309,0.0001
12909,0.0001
12908,0.0000
12907,0.0054
12906,0.0000
12904,0.0002
12903,0.0003
12901,0.0002
10233,0.0002
10232,0.0006
7032,0.0002
9017,0.0001
7034,0.0007
7035,0.0004
10235,0.0002
10234,0.0001
7038,0.0007
10239,0.0001
10238,0.0004
9018,0.0001
12732,0.0000
9000,0.0000
6432,0.0001
6165,0.0001
13468,0.0000
7789,0.0000
7786,0.0016
7787,0.0001
7784,0.0001
7785,0.0000
7783,0.0001
7780,0.0002
7781,0.0003
6430,0.0001
9135,0.0001
3308,0.0001
1009,0.0000
1008,0.0037
1007,0.0001
1006,0.0004
1005,0.0000
1002,0.0001
1001,0.0000
1000,0.0009
13715,0.0081
4348,0.0001
4347,0.0002
4346,0.0001
4345,0.0003
4344,0.0003
4343,0.0002
4342,0.0000
4341,0.0003
11018,0.0001
11019,0.0000
11015,0.0006
11010,0.0002
11011,0.0001
11012,0.0002
11013,0.0019
8615,0.0001
8617,0.0002
8616,0.0001
8611,0.0007
8613,0.0001
8619,0.0010
8618,0.0092
8014,0.0002
11331,0.0001
11330,0.0004
11333,0.0001
11332,0.0007
11335,0.0001
11337,0.0001
11339,0.0001
9139,0.0000
5719,0.0004
5718,0.0004
9270,0.0001
5716,0.0001
5714,0.0008
5712,0.0001
5711,0.0002
5710,0.0020
11489,0.0000
11488,0.0001
11486,0.0001
11485,0.0001
11480,0.0001
12680,0.0003
12682,0.0001
12683,0.0084
12684,0.0003
12688,0.0032
13615,0.0002
10827,0.0005
10824,0.0003
10822,0.0001
10823,0.0403
10820,0.0007
3577,0.0001
10828,0.0005
7816,0.0007
7815,0.0003
7812,0.0004
7813,0.0001
7811,0.0003
7818,0.0001
3573,0.0001
12477,0.0001
13386,0.0008
4496,0.0009
4495,0.0002
4494,0.0001
12476,0.0000
4493,0.0004
13383,0.0012
9379,0.0007
9371,0.0000
9373,0.0009
4490,0.0006
9374,0.0001
9377,0.0002
12475,0.0001
9278,0.0000
1829,0.0000
1828,0.0001
1827,0.0001
1826,0.0005
1823,0.0002
1822,0.0002
2411,0.0026
2410,0.0002
2413,0.0002
2144,0.0000
2415,0.0001
4979,0.0004
9279,0.0001
2140,0.0023
2419,0.0000
4975,0.0001
4976,0.0002
13389,0.0003
4971,0.0000
2149,0.0001
2148,0.0001
1920,0.0001
1921,0.0056
3274,0.0002
1923,0.0003
3272,0.0010
1925,0.0000
1926,0.0002
1927,0.0000
1928,0.0001
13937,0.0001
3278,0.0001
3279,0.0000
9335,0.0001
4227,0.0004
4221,0.0004
13229,0.0001
922,0.0001
13221,0.0003
13220,0.0003
13225,0.0002
13227,0.0003
13226,0.0001
5586,0.0013
25,0.0002
5584,0.0010
3319,0.0000
3318,0.0002
6478,0.0003
5489,0.0000
5487,0.0006
5486,0.0009
3312,0.0003
5483,0.0002
3314,0.0002
3316,0.0069
6472,0.0001
6471,0.0001
5323,0.0002
6470,0.0001
7515,0.0001
5321,0.0002
60,0.0001
61,0.0001
6475,0.0001
66,0.0007
11895,0.0001
68,0.0005
1985,0.0007
12405,0.0000
9330,0.0001
509,0.0000
506,0.0001
505,0.0003
503,0.0020
500,0.0001
501,0.0004
1212,0.0002
631,0.0003
1210,0.0001
633,0.0005
634,0.0001
1217,0.0007
1214,0.0001
637,0.0028
639,0.0001
1218,0.0011
1219,0.0010
6521,0.0651
6520,0.0001
6523,0.0041
6522,0.0000
6525,0.0013
6524,0.0067
7754,0.0013
6529,0.0271
8265,0.0000
8267,0.0001
8260,0.0010
8261,0.0002
8263,0.0000
1980,0.0001
3869,0.0000
3860,0.0001
3867,0.0003
3865,0.0004
8408,0.0001
8400,0.0001
8401,0.0002
8402,0.0002
8403,0.0003
8406,0.0007
7571,0.0071
7570,0.0016
7573,0.0001
7572,0.0003
7574,0.0000
7577,0.0011
7576,0.0001
7579,0.0001
7578,0.0005
9816,0.0000
9817,0.0019
9810,0.0000
9811,0.0001
9812,0.0000
9813,0.0000
8814,0.0001
10742,0.0000
6343,0.0000
4519,0.0000
6345,0.0006
4152,0.0001
4150,0.0001
4151,0.0001
4156,0.0014
12116,0.0002
4154,0.0001
4155,0.0001
13689,0.0002
6349,0.0000
11277,0.0000
13462,0.0001
9668,0.0000
4510,0.0001
8337,0.0001
4511,0.0000
4516,0.0001
6719,0.0001
6716,0.0001
4515,0.0001
11649,0.0000
6715,0.0010
1356,0.0001
9428,0.0001
11279,0.0001
5903,0.0001
5900,0.0001
5901,0.0020
5907,0.0002
5904,0.0012
8746,0.0002
5908,0.0005
5909,0.0021
3489,0.0000
3488,0.0004
8212,0.0002
3481,0.0000
8215,0.0000
3486,0.0001
13412,0.0026
13413,0.0005
4561,0.0002
4560,0.0000
4567,0.0929
8741,0.0002
13414,0.0005
13415,0.0002
13418,0.0002
13419,0.0045
11671,0.0003
11673,0.0006
11676,0.0000
11677,0.0005
11678,0.0012
9425,0.0002
9353,0.0028
9352,0.0012
9351,0.0001
9602,0.0002
9605,0.0000
9356,0.0004
8135,0.0003
9354,0.0000
6064,0.0002
6065,0.0089
12097,0.0078
12096,0.0013
6060,0.0013
12090,0.0002
12093,0.0004
12092,0.0003
12099,0.0002
12098,0.0002
2604,0.0001
2606,0.0001
10173,0.0001
2601,0.0424
2608,0.0001
2609,0.0001
10783,0.0044
10782,0.0000
10780,0.0010
10787,0.0012
10038,0.0001
10034,0.0001
10037,0.0000
10788,0.0006
10031,0.0002
10030,0.0003
1190,0.0000
7379,0.1257
7373,0.0001
7372,0.0001
7371,0.0000
7370,0.0004
7377,0.0003
7376,0.0001
11928,0.0001
11929,0.0002
12320,0.0028
12327,0.0004
12326,0.0000
12324,0.0003
11920,0.0003
11921,0.0001
12329,0.0002
12328,0.0008
11925,0.0000
11926,0.0000
9032,0.0003
9033,0.0002
9031,0.0000
9034,0.0002
7019,0.0056
7016,0.0000
7017,0.0000
9038,0.0991
9039,0.0002
10255,0.0003
5453,0.0002
10257,0.0012
10256,0.0001
732,0.0031
1195,0.0006
753,0.0006
752,0.0001
751,0.0002
750,0.0064
756,0.0000
755,0.0005
1806,0.0012
759,0.0011
758,0.0002
8998,0.0057
3781,0.0001
2954,0.0005
2955,0.0001
2956,0.0000
2957,0.0001
2950,0.0008
2951,0.0001
2952,0.0000
2953,0.0001
1025,0.0002
1024,0.0012
5347,0.0003
1021,0.0008
1020,0.0002
5342,0.0002
1022,0.0002
1029,0.0002
1028,0.0001
5456,0.0001
3788,0.0001
4364,0.0007
4367,0.0003
8991,0.0004
9151,0.0009
4360,0.0001
4363,0.0001
4368,0.0006
1809,0.0000
3109,0.0003
3104,0.0011
8899,0.0004
11070,0.0007
11071,0.0001
3100,0.0003
11077,0.0001
11074,0.0003
3103,0.0010
8673,0.0001
8671,0.0004
8670,0.0001
8677,0.0001
8675,0.0002
8679,0.0000
8678,0.0001
13782,0.0199
4092,0.0003
4091,0.0037
13781,0.0001
13786,0.0010
4096,0.0004
13784,0.0006
4094,0.0002
13778,0.0001
13788,0.0002
13789,0.0000
5734,0.0001
5737,0.0000
5736,0.0001
5731,0.0001
5730,0.0004
5733,0.0001
11318,0.0001
11317,0.0002
11316,0.0006
11315,0.0016
5738,0.0039
11311,0.0004
4931,0.0000
1563,0.0299
13634,0.0021
13759,0.0000
1564,0.0001
13758,0.0008
8097,0.0001
8096,0.0001
12527,0.0034
8094,0.0003
8093,0.0002
12520,0.0001
12523,0.0002
8090,0.0002
12528,0.0001
8099,0.0012
8098,0.0001
13633,0.0000
11145,0.0000
6659,0.0003
12666,0.0003
6656,0.0002
6655,0.0005
6654,0.0001
12662,0.0003
12663,0.0001
6651,0.0015
12661,0.0001
10808,0.0004
5161,0.0000
10805,0.0003
6701,0.0000
10800,0.0019
10801,0.0005
10803,0.0001
2125,0.0000
6385,0.0014
6384,0.0002
6387,0.0010
6386,0.0005
6381,0.0002
6383,0.0002
6382,0.0001
6700,0.0001
11149,0.0019
6389,0.0001
6388,0.0007
4175,0.0000
2380,0.0005
2382,0.0022
2384,0.0006
2387,0.0000
2386,0.0003
2388,0.0004
1518,0.0000
7306,0.0007
1848,0.0001
1843,0.0002
1841,0.0001
1840,0.0003
4541,0.0002
1846,0.0017
1845,0.0015
1844,0.0000
3250,0.0005
4958,0.0000
4959,0.0006
2169,0.0000
2168,0.0000
1943,0.0001
2165,0.0002
2164,0.0009
2167,0.0006
4951,0.0002
4956,0.0033
4957,0.0004
2163,0.0000
2162,0.0006
14031,0.4502
14033,0.0043
9286,0.0001
14035,0.0001
2129,0.0001
14037,0.0004
14036,0.0000
14039,0.0005
14038,0.0003
3255,0.0000
13935,0.0000
3298,0.0001
3256,0.0019
5139,0.0010
5138,0.0003
5137,0.0003
5136,0.0326
5135,0.0002
5134,0.0008
5133,0.0011
1903,0.0007
1900,0.0003
1901,0.0003
13206,0.0003
13204,0.0002
13203,0.0018
13202,0.0003
13201,0.0000
13200,0.0000
13209,0.0001
13208,0.0001
11914,0.0000
12547,0.0000
12546,0.0002
8564,0.0002
12543,0.0000
12813,0.0001
8560,0.0001
6891,0.0001
6890,0.0001
6893,0.0002
6892,0.0008
6894,0.0001
6897,0.0001
6899,0.0002
6898,0.0003
1735,0.0012
1278,0.0002
618,0.0001
619,0.0006
1270,0.0002
610,0.0002
611,0.0007
616,0.0006
617,0.0013
1276,0.0000
1277,0.0005
8798,0.0095
8248,0.0000
8790,0.0001
8791,0.0002
8240,0.0000
8241,0.0001
8795,0.0003
8796,0.0001
8245,0.0002
10207,0.0000
1493,0.0013
1494,0.0002
5464,0.0004
8425,0.0003
5467,0.0001
8420,0.0005
8421,0.0001
7042,0.0020
8428,0.0004
1498,0.0004
1499,0.0003
3338,0.0001
3595,0.0001
9832,0.0013
7596,0.0000
7595,0.0000
9831,0.0007
9837,0.0000
7591,0.0003
7590,0.0001
10655,0.0002
5034,0.0000
10304,0.0004
10650,0.0000
10653,0.0003
10300,0.0001
4138,0.0002
4435,0.0002
4130,0.0001
4131,0.0001
4132,0.0003
4133,0.0003
4134,0.0004
4135,0.0000
4137,0.0004
5692,0.0010
5693,0.0042
3843,0.0004
5691,0.0006
3845,0.0000
5697,0.0002
5694,0.0000
3846,0.0005
3849,0.0001
5698,0.0002
5699,0.0000
13321,0.0000
4432,0.0000
4439,0.0001
4438,0.0002
5968,0.0000
5960,0.0001
5961,0.0008
5962,0.0001
5963,0.0003
5964,0.0002
5966,0.0002
5967,0.0000
5433,0.0001
13438,0.0008
13439,0.0003
13936,0.0001
13430,0.0001
4540,0.0001
4543,0.0006
4542,0.0008
13434,0.0002
4544,0.0002
4547,0.0010
5371,0.0001
6639,0.0000
11698,0.0015
11699,0.0004
11697,0.0001
11695,0.0003
11692,0.0002
11690,0.0000
11691,0.0003
2594,0.0000
2595,0.0013
2596,0.0021
2597,0.0002
2590,0.0001
2592,0.0004
2599,0.0014
12601,0.0004
6632,0.0001
6635,0.0002
6634,0.0001
6987,0.0000
6046,0.0003
6047,0.0002
6044,0.0004
6986,0.0007
6048,0.0005
12607,0.0003
6985,0.0001
2622,0.0002
2620,0.0001
2626,0.0001
2625,0.0005
6983,0.0002
2629,0.0002
8607,0.0001
9582,0.0004
7350,0.0001
10019,0.0003
9581,0.0021
9586,0.1138
9587,0.0002
7356,0.0004
9234,0.0004
9235,0.0000
9588,0.0050
9237,0.0006
9230,0.0000
10016,0.0001
9232,0.0002
10014,0.0002
189,0.0003
12349,0.1060
12348,0.0001
7337,0.0005
12341,0.0003
12340,0.0002
12343,0.0001
12345,0.0001
12344,0.0001
12347,0.0022
12346,0.0008
10277,0.0003
10275,0.0003
10274,0.0019
10273,0.0005
10272,0.0000
10271,0.0001
10270,0.0001
10279,0.0003
9058,0.0002
9053,0.0010
9055,0.0001
9056,0.0002
9057,0.0001
13756,0.0002
775,0.0001
774,0.0003
771,0.0005
770,0.0001
773,0.0000
772,0.0001
778,0.0001
7334,0.0001
77,0.0001
76,0.0000
75,0.0000
74,0.0003
73,0.0001
72,0.0002
71,0.0001
70,0.0001
2972,0.0001
2970,0.0001
2971,0.0002
2976,0.0004
2977,0.0007
78,0.0004
5362,0.0001
1042,0.0001
1041,0.0002
1040,0.0001
1047,0.0003
1046,0.0003
1045,0.0001
1044,0.0001
5368,0.0016
1048,0.0005
1506,0.0001
12606,0.0000
4301,0.0002
4300,0.0004
4306,0.0204
4305,0.0003
4304,0.0001
4309,0.0004
4308,0.0003
11050,0.0009
11051,0.0015
11052,0.0006
11053,0.0004
11054,0.0001
11056,0.0000
11057,0.0019
11058,0.0003
11059,0.0066
3129,0.0004
3122,0.0001
3123,0.0171
3121,0.0011
3126,0.0000
6116,0.0001
8651,0.0001
8650,0.0000
8652,0.0001
8655,0.0000
8657,0.0001
4608,0.0004
5756,0.0007
5755,0.0000
5754,0.0001
5759,0.0000
13960,0.0001
5198,0.0001
9315,0.0001
4606,0.0000
4939,0.0000
12503,0.0005
12502,0.0001
12501,0.0001
12500,0.0002
12507,0.0004
12506,0.0005
4607,0.0020
7434,0.0001
7435,0.0006
7430,0.1572
7431,0.0008
7432,0.0001
7433,0.0002
7439,0.0001
2021,0.0004
2323,0.0001
2322,0.0006
4604,0.0005
2321,0.0004
12644,0.0001
6674,0.0001
6677,0.0004
12647,0.0006
6671,0.0001
6670,0.0000
12642,0.0001
6672,0.0003
