user_key,x1
5750588;7483,20160323
645922;5341,20160126
4113168;3381,20160126
1126463;1433,20160322
2327754;5341,20160207
3587429;7782,20160611
4669577;3381,20160129
4340844;2934,20160325
1013879;3381,20160128
1267829;3381,20160129
2249729;3710,20160207
6791638;8124,20160129
6104056;6901,20160506
1826646;5341,20160205
5230409;8510,20160510
4413919;5341,20160131
7035976;1469,20160601
4142616;760,20160323
4598793;4883,20160611
2960301;5341,20160128
5246613;3621,20160518
2367415;2709,20160129
4633903;7113,20160428
4703293;7555,20160125
5952429;5341,20160207
2876763;2934,20160323
5154840;8037,20160112
2355580;3381,20160128
3395198;7884,20160102
2910712;3381,20160129
2880347;8390,20160327
952218;8386,20160130
6853243;6135,20160517
5010908;5341,20160130
6720107;5591,20160326
5196296;7245,20160613
4139255;7717,20160526
2538620;6241,20160526
640796;1080,20160517
871797;6135,20160524
1777367;2709,20160123
4251494;4860,20160522
4408417;5341,20160128
1915461;5773,20160525
4165312;7666,20160524
5390702;7679,20160323
5765446;2099,20160207
801382;3381,20160128
6900689;5341,20160207
2687799;5341,20160207
4094827;4860,20160130
5787059;5341,20160207
4863820;3621,20160518
1958841;5084,20160523
4130074;5341,20160207
4994582;411,20160522
5461112;5341,20160207
4438433;1814,20160605
71395;1469,20160611
3493717;2099,20160207
525405;3293,20160520
485964;1945,20160128
5636238;2491,20160602
69815;4582,20160521
1682607;8775,20160325
5927587;5591,20160321
5593122;2934,20160325
1309216;1080,20160525
3870988;5236,20160602
6702524;1448,20160520
3106794;3621,20160518
1035856;5341,20160207
2587896;8390,20160326
6013156;4833,20160130
4082470;1469,20160520
6787942;6454,20160130
5181125;3381,20160125
5514575;3381,20160129
4639014;3338,20160326
7151937;3656,20160415
5899153;4860,20160204
1266509;6901,20160327
751917;3954,20160515
7272085;7724,20160327
3122368;171,20160206
1275210;2934,20160325
1651812;3381,20160124
4863905;3381,20160124
1872794;7174,20160425
1960304;576,20160527
1633144;3381,20160129
6569236;8144,20160522
1747717;3284,20160324
5706811;1498,20160429
1020795;8386,20160124
2273135;1080,20160517
7112667;7019,20160129
3433526;1469,20160613
2072862;7221,20160327
6729439;8433,20160523
355884;5341,20160129
3399819;8390,20160323
1400429;6481,20160324
4708685;3381,20160129
3306365;1073,20160612
3323187;4860,20160115
2492298;5341,20160202
3425572;1469,20160615
1013613;1379,20160323
1691304;4860,20160127
7074418;6650,20160325
700724;4860,20160129
3800773;1073,20160531
4360480;5341,20160125
3730070;6481,20160326
2919348;1880,20160501
3643081;3381,20160124
4290829;1080,20160327
3342002;2099,20160207
358138;8305,20160428
5270263;3196,20160608
5506416;1569,20160129
3224772;450,20160324
5526040;760,20160326
4286439;5341,20160206
1590261;7598,20160530
281376;5717,20160123
325501;5341,20160125
5215390;760,20160323
3074612;1080,20160517
4667166;8386,20160130
3771023;3381,20160124
6835922;1469,20160603
3523116;8305,20160428
3076186;3360,20160521
4792872;7605,20160521
5214073;2934,20160321
4749449;8181,20160323
6948405;850,20160524
2790344;7555,20160323
3648817;3381,20160129
5203448;3381,20160129
5164767;6084,20160612
582877;3532,20160327
484078;2177,20160429
3207716;5341,20160207
6967314;760,20160323
439849;7113,20160427
1268935;7221,20160323
6461180;892,20160530
6464207;4759,20160604
1648169;4195,20160323
43703;5341,20160124
730953;3283,20160324
5238281;3381,20160124
190049;5341,20160207
6453817;2099,20160207
2346402;8619,20160530
7018515;3381,20160126
4433703;450,20160609
5948209;3381,20160129
1722282;3532,20160327
5600584;8614,20160327
4190825;3381,20160129
6165282;5341,20160207
2284776;2545,20160610
2945246;4242,20160326
1306793;2099,20160207
2761595;3381,20160129
6906405;7910,20160520
4130773;3621,20160607
5044478;4860,20160201
6619935;1379,20160322
5431231;5341,20160126
5695316;2934,20160321
6144458;2099,20160207
348948;3381,20160128
1148393;7884,20160529
3843901;2934,20160324
1431562;1853,20160522
5397924;3381,20160129
830597;1839,20160520
1905637;1080,20160601
1384768;8181,20160323
6181245;3381,20160129
6518701;3376,20160522
5460266;760,20160322
2673008;3381,20160124
6962594;6270,20160521
6755114;3381,20160124
5246805;6485,20160325
6362535;1893,20160417
858186;5341,20160128
5723879;7113,20160608
6228214;2046,20160131
6079590;3867,20160513
7107822;3621,20160324
6059442;3381,20160124
4670805;4660,20160125
143042;5341,20160129
1099080;1569,20160429
1100308;2099,20160219
3624132;1433,20160323
2190614;760,20160321
833900;7113,20160522
2046922;5256,20160217
6068147;8752,20160427
3552195;5341,20160131
2048066;2099,20160201
4562501;5341,20160207
4232744;7717,20160130
6837833;8775,20160326
3785522;5039,20160412
2535556;3786,20160326
975339;7397,20160521
967008;3621,20160326
2083800;7884,20160327
4431468;3381,20160128
35574;3381,20160129
5236443;3532,20160323
4552557;760,20160325
769588;760,20160324
360336;5341,20160128
3165623;6901,20160322
4144945;7245,20160519
2761853;8800,20160327
4496062;3381,20160124
548827;3283,20160325
1810540;6485,20160323
3595095;7174,20160417
3633535;2709,20160123
6412275;8181,20160407
4168431;8386,20160125
5559833;6485,20160326
4488956;8037,20160202
7012012;3381,20160126
5721019;5341,20160201
36228;3381,20160128
316011;6619,20160522
2826917;5341,20160203
1201291;6284,20160124
5182945;2099,20160207
4910147;797,20160520
6394776;3630,20160323
3636088;2934,20160325
6174746;2099,20160207
6512900;3381,20160130
6022471;2342,20160326
253497;1433,20160326
3020890;2036,20160415
1705141;3381,20160129
2699538;2099,20160207
6517612;3381,20160128
942761;3381,20160124
6761982;1125,20160525
4544791;3284,20160228
6049497;4142,20160125
6742102;1469,20160524
6732179;6424,20160129
2757873;3621,20160518
7098989;2099,20160207
1308719;4860,20160127
3856567;7113,20160412
5696948;5341,20160127
2669976;7001,20160529
2673557;3381,20160125
4584274;5341,20160207
5818637;2099,20160207
2087655;3381,20160129
440717;3532,20160323
2437237;3381,20160129
7296952;8022,20160517
6440569;4102,20160608
4019411;4860,20160125
4213642;3630,20160325
3239658;1569,20160520
2510877;2146,20160131
4928540;5341,20160207
390050;3381,20160129
1095959;3381,20160128
4767219;6830,20160323
3828228;2099,20160207
6226535;5341,20160130
5421662;8656,20160418
1690933;8181,20160526
6612016;1945,20160322
3235432;5341,20160207
5750824;2610,20160327
5423074;1520,20160109
6822815;8181,20160323
1763014;5341,20160126
2734998;2099,20160207
3962267;3381,20160124
3509201;642,20160321
5505630;5341,20160225
748743;3381,20160129
1742307;1080,20160517
4573257;1073,20160603
3536141;5341,20160207
6248875;5341,20160207
3458255;7893,20160122
3791086;3532,20160325
6339101;3621,20160518
4438549;8546,20160506
271889;729,20160522
1042142;2934,20160323
3872460;1945,20160321
3746105;3284,20160326
4160398;6901,20160607
1507740;5032,20160508
2407043;5152,20160326
6636186;6020,20160318
2829961;2422,20160327
7151862;8077,20160128
5636850;8286,20160324
1464417;6485,20160323
2931946;8731,20160525
1659264;3381,20160128
5538441;3381,20160124
307566;2934,20160325
6076850;5341,20160207
4072358;8386,20160129
541112;7019,20160128
5790602;6683,20160322
2718044;8721,20160525
1233098;4906,20160323
2056733;1041,20160124
4562088;3381,20160125
6806391;3532,20160323
5787896;5341,20160125
6816535;4660,20160124
3700424;3182,20160325
322968;1520,20160115
3517834;1433,20160326
983119;4860,20160125
4320864;1041,20160323
2112856;5341,20160128
3583388;2050,20160613
5565950;5341,20160207
4693117;7801,20160501
3895120;8305,20160511
5402080;7605,20160525
2546925;1812,20160430
542037;2934,20160327
6780264;6901,20160608
3132070;3381,20160129
1983722;8181,20160428
2454120;7903,20160327
78450;7913,20160427
84788;5341,20160207
7305248;5113,20160325
5330620;7717,20160530
120237;8305,20160512
4231370;5341,20160207
5615604;6683,20160323
4707714;1945,20160327
1868283;3284,20160324
7123563;6485,20160324
3058698;5341,20160127
3616585;3381,20160129
4223848;209,20160112
3123595;5341,20160207
928691;8181,20160408
7344564;5353,20160508
4960054;8305,20160429
5066792;4860,20160129
5753619;5341,20160131
116532;7884,20160119
2804817;6340,20160121
4642588;3381,20160125
6544029;1244,20160524
5213665;6021,20160415
6696624;1469,20160613
1261993;5341,20160207
1717543;3381,20160128
7333655;7555,20160326
5998201;2709,20160127
2364082;8693,20160329
1597495;7717,20160521
5515468;1715,20160323
6368103;4142,20160129
3465982;2934,20160322
4807041;760,20160327
596630;2709,20160126
6673195;3381,20160129
2702299;2709,20160127
4459182;5341,20160130
1665648;760,20160326
3250768;2099,20160207
2393368;5341,20160129
3759470;8305,20160429
5472186;2099,20160206
799593;5789,20160508
5709581;7555,20160123
5316956;6362,20160521
4656743;2709,20160125
2483790;3710,20160201
2343203;8305,20160511
1842281;3621,20160326
1388556;5420,20160525
2632765;6284,20160124
2320292;8181,20160427
3857929;5628,20160515
1987478;1469,20160528
1367493;1469,20160608
6046234;3381,20160129
2331411;2934,20160326
1358664;6485,20160325
1054897;2934,20160321
4869717;6485,20160323
6359386;2099,20160207
7338837;2934,20160323
920264;1072,20160322
1424962;7495,20160521
3469509;3381,20160129
33547;6901,20160325
345548;6485,20160325
5649645;4860,20160124
1009227;3381,20160129
187617;2934,20160323
1316712;6485,20160325
5800045;7113,20160503
6678963;7555,20160124
3758267;3527,20160327
5306862;8545,20160523
2019373;3381,20160129
6314123;3381,20160130
306388;3786,20160321
5502562;6485,20160324
434239;8386,20160126
6196414;1941,20160323
1915901;3381,20160124
2739551;3630,20160326
5323615;797,20160322
3123089;4860,20160127
3629082;5341,20160124
2999818;6485,20160327
546686;1041,20160127
2199744;2934,20160327
7198065;4860,20160126
2947257;2709,20160126
1502721;5341,20160131
5314484;1893,20160516
4200015;3381,20160129
4341982;3621,20160518
5466805;5341,20160131
3575440;8721,20160321
910598;8181,20160407
7114809;3381,20160125
5688025;8386,20160128
2525999;7724,20160326
1561082;3381,20160124
3276403;4833,20160130
4122000;1080,20160612
3964340;4771,20160325
2287909;1080,20160517
7241065;1454,20160525
5178407;6485,20160323
2774493;3381,20160129
1336676;1433,20160324
2030182;1601,20160525
5190645;3381,20160129
3325648;3786,20160323
5918643;6485,20160321
4952657;8800,20160326
2452150;6901,20160322
3377435;7555,20160125
2976758;6216,20160520
1652090;3390,20160324
91321;4043,20160324
5229116;6901,20160325
33831;2934,20160323
1509399;7529,20160521
4179265;3381,20160129
5989323;5341,20160207
1753980;1469,20160529
2013628;3381,20160129
6144077;3381,20160125
3096157;3381,20160128
1850342;6485,20160323
2952055;4883,20160422
289550;5341,20160201
932461;8438,20160522
1486017;3284,20160324
6740037;8363,20160319
5806315;8305,20160511
6895509;3381,20160128
4798036;2934,20160321
1517672;4405,20160526
1884116;8390,20160324
2716391;5341,20160124
6829443;3710,20160130
6249181;5341,20160207
7222588;3381,20160129
6889521;5341,20160129
137304;2934,20160324
5479996;5341,20160127
5154490;380,20160324
3087345;1941,20160327
6471471;2934,20160326
6350781;3381,20160124
3911420;6650,20160326
1770563;2099,20160207
13795;3532,20160321
893089;2709,20160125
5599058;8305,20160429
4784450;3381,20160126
4715614;4860,20160124
3861053;6485,20160325
4115761;3532,20160327
6720359;3381,20160128
1887958;1469,20160525
3187257;7019,20160129
1700381;8305,20160511
619995;3390,20160324
3662546;1379,20160324
5786420;6485,20160325
7340667;2610,20160326
5798472;8386,20160128
3127817;3381,20160128
4654060;3381,20160129
393759;5010,20160428
3076525;5341,20160207
3115872;4195,20160327
4249024;2934,20160324
2217106;4663,20160124
2217106;4660,20160124
2505007;1080,20160525
3094773;4860,20160207
6757317;8359,20160526
6574847;8390,20160322
726728;3394,20160608
1664066;3283,20160321
4337393;2436,20160325
5428176;1585,20160522
2769195;5341,20160128
4983474;3597,20160326
597816;6485,20160327
1939648;8775,20160326
1591878;8258,20160320
4306176;7374,20160521
861574;5341,20160207
6236757;2436,20160521
1117366;3381,20160123
6805252;5341,20160207
1339079;3155,20160511
2174648;7974,20160125
6183374;1860,20160427
469296;6485,20160327
884236;3630,20160327
1234065;6424,20160130
3895802;5341,20160129
1206978;5647,20160603
4499813;760,20160327
2691823;7245,20160602
6078009;6021,20160414
6556247;5341,20160125
1917965;3381,20160131
2795523;5152,20160521
7124829;5341,20160125
5849078;3284,20160327
2691601;3381,20160129
1289784;3381,20160125
2324030;6454,20160207
3846953;760,20160326
6761252;3381,20160129
6111783;3381,20160128
1135211;3621,20160518
6339581;3381,20160123
2387037;1526,20160515
6743701;8386,20160131
3504717;3630,20160323
5857242;1433,20160327
1490640;5341,20160207
5506776;1569,20160127
7251302;2934,20160327
5536747;2321,20160604
1354074;3381,20160129
1744517;4759,20160527
5570979;7706,20160128
867947;5341,20160207
5477834;2934,20160321
5993809;3381,20160128
6157580;6824,20160512
6822165;1637,20160521
2467788;8545,20160522
2320931;8181,20160324
1544737;7428,20160326
5808796;7113,20160522
1079587;5341,20160127
2792064;642,20160323
4370408;3710,20160127
5968599;4860,20160204
4811687;5755,20160416
2534333;3381,20160124
5862857;5341,20160127
6982533;4833,20160131
4677353;2934,20160321
5863650;7441,20160520
3244733;4660,20160125
5711518;4142,20160129
4104827;892,20160427
6874478;760,20160325
2222194;6504,20160521
429293;3381,20160128
5667294;7113,20160427
4759135;7717,20160525
1301485;8386,20160126
937391;4070,20160324
4350059;3381,20160123
2021601;2099,20160207
1400306;3381,20160127
189083;8181,20160523
497529;3621,20160519
5679848;3381,20160129
1027856;2099,20160207
2275626;1041,20160126
229746;5614,20160429
7173089;1080,20160525
4298165;4860,20160203
1933542;5341,20160131
6232184;1732,20160326
5506107;4195,20160326
6214260;4617,20160525
1999838;2436,20160326
2282747;1379,20160327
1485705;5341,20160124
6946919;3557,20160125
942367;5341,20160207
1016582;6683,20160327
1791910;2342,20160327
3302802;760,20160326
3596876;5341,20160207
1042065;1379,20160327
773426;2709,20160127
4523609;8022,20160515
3313370;7717,20160611
4271864;1080,20160524
68817;6454,20160207
1158261;4833,20160131
5127918;4860,20160125
982045;2813,20160521
7155154;2146,20160130
6841880;5341,20160207
1326732;3381,20160129
4265991;5341,20160206
1521432;3621,20160519
6192115;5341,20160204
3161567;3381,20160124
6840268;3381,20160124
5027224;6955,20160523
1892137;8588,20160328
4747155;3381,20160128
2495390;2934,20160326
3510795;8614,20160523
5218221;7679,20160321
3529765;1520,20160207
5825628;4860,20160115
4168269;1080,20160605
6480101;3381,20160129
648212;3381,20160127
3266689;3381,20160129
3874405;6485,20160326
2573813;6901,20160321
2791591;4860,20160114
5650210;3381,20160125
3801708;1125,20160327
6796379;6405,20160317
311853;1080,20160525
3762670;4883,20160520
3132714;642,20160323
986994;4660,20160125
4561453;6901,20160325
6852853;5341,20160125
157373;1469,20160605
1198635;6683,20160322
6909682;2099,20160207
440648;2436,20160525
6800440;3381,20160124
3773187;7113,20160515
5769303;4860,20160520
178864;2436,20160323
1475147;6485,20160326
4909975;760,20160327
5407180;5341,20160131
5226157;6454,20160207
5986498;3621,20160518
5288578;7555,20160326
3823889;5341,20160129
6195025;3381,20160123
6885709;8688,20160426
1702200;3381,20160128
7296645;1732,20160326
722219;5152,20160324
844075;6485,20160321
7017848;1469,20160521
5346990;2436,20160521
5090737;2436,20160522
600586;7681,20160324
2501032;2934,20160321
3274208;797,20160325
147655;7580,20160524
5753694;3621,20160518
6950251;5341,20160128
1676003;3532,20160321
1483085;6485,20160327
698961;5341,20160131
2588233;2934,20160326
152267;5341,20160131
6968262;4860,20160131
1338558;4860,20160125
5466525;6021,20160414
4429398;2322,20160511
3837391;7884,20160613
4969680;4466,20160611
1737685;3381,20160129
1362226;7019,20160129
7244487;5341,20160131
843020;7592,20160325
779980;8441,20160427
5886851;2099,20160207
2384673;3046,20160530
564251;5341,20160207
2200945;1379,20160322
863709;6485,20160321
6886948;5341,20160207
3181774;8181,20160521
1888389;1945,20160321
4843204;8022,20160423
4212552;3381,20160129
4670964;5341,20160207
4313204;5341,20160203
4134048;1169,20160129
4336286;3381,20160129
577122;5341,20160203
4561364;6787,20160607
4331906;6288,20160418
5157249;8775,20160325
1735973;3532,20160326
5659242;5341,20160130
2691675;3621,20160519
759146;3381,20160124
941870;5341,20160124
7311677;3381,20160129
777244;4195,20160323
3455837;1080,20160517
5301061;5341,20160130
7005758;6284,20160124
5134525;4860,20160129
7237215;6485,20160325
336854;1041,20160119
2023711;7113,20160603
2524840;8037,20160128
1048754;3532,20160322
3313582;5341,20160207
351481;8077,20160128
1821513;3381,20160123
2788787;4860,20160130
7137996;2099,20160207
5426770;2099,20160207
3054058;3710,20160129
6797671;7113,20160125
3638764;5717,20160325
2810659;2342,20160327
6756656;7221,20160520
2242715;6528,20160420
6031538;3381,20160129
2800601;2934,20160325
958135;5341,20160207
689148;3656,20160517
2885598;1569,20160127
