mid,x1
8598,0.03
8599,0.05
8600,0.05
8601,0.05
8602,0.05
8603,0.03
8604,0.05
8605,0.05
8606,0.10
8607,0.07
8608,0.03
8609,0.05
8610,0.05
8611,0.03
8612,0.03
8613,0.07
8614,0.10
8615,0.05
8616,0.07
8617,0.03
8618,0.05
8619,0.12
8620,0.05
8621,0.05
8622,0.03
8623,0.05
8624,0.03
8625,0.03
8626,0.05
8627,0.03
8628,0.03
8630,0.05
8631,0.05
8632,0.05
8633,0.03
8634,0.05
8635,0.03
8636,0.07
8637,0.03
8638,0.10
8639,0.03
8640,0.05
8641,0.07
8642,0.03
8643,0.05
8646,0.05
8647,0.03
8648,0.05
8649,0.03
8650,0.03
8651,0.10
8652,0.03
8653,0.17
8654,0.07
8655,0.05
8656,0.10
8657,0.03
8658,0.07
8659,0.03
8660,0.10
8661,0.05
8662,0.05
8663,0.03
8664,0.05
8665,0.03
8666,0.05
8667,0.03
8668,0.03
8669,0.03
8671,0.07
8672,0.05
8673,0.05
8674,0.05
8676,0.07
8677,0.03
8678,0.10
8679,0.05
8680,0.05
8681,0.03
8682,0.03
8683,0.03
8684,0.05
8685,0.03
8686,0.03
8687,0.03
8688,0.05
8689,0.03
8690,0.05
8691,0.03
8692,0.10
8693,0.07
8694,0.03
8695,0.05
8696,0.05
8697,0.05
8698,0.05
8699,0.07
8700,0.03
8701,0.05
8702,0.05
8703,0.05
8704,0.05
8705,0.05
8706,0.07
8707,0.03
8708,0.05
8709,0.05
8710,0.10
8711,0.05
8712,0.07
8713,0.05
8714,0.07
8715,0.05
8716,0.07
8717,0.03
8718,0.03
8719,0.03
8720,0.05
8721,0.12
8722,0.15
8724,0.07
8725,0.03
8727,0.03
8728,0.05
8729,0.03
8730,0.05
8731,0.03
8732,0.03
8733,0.05
8734,0.10
8735,0.03
8736,0.15
8737,0.03
8738,0.03
8739,0.05
8740,0.03
8741,0.07
8742,0.03
8743,0.05
8744,0.05
8745,0.05
8746,0.10
8747,0.03
8748,0.03
8750,0.03
8751,0.03
8752,0.10
8753,0.07
8754,0.03
8756,0.03
8757,0.03
8758,0.05
8759,0.05
8760,0.05
8761,0.05
8762,0.05
8763,0.05
8764,0.05
8765,0.03
8766,0.05
8767,0.03
8768,0.03
8769,0.05
8770,0.03
8771,0.07
8772,0.05
8773,0.07
8774,0.03
8775,0.10
8776,0.03
8778,0.05
8779,0.03
8780,0.05
8781,0.03
8782,0.03
8784,0.05
8785,0.03
8786,0.10
8787,0.03
8788,0.07
8789,0.05
8790,0.03
8791,0.05
8792,0.03
8793,0.05
8794,0.03
8795,0.05
8796,0.05
8797,0.05
8798,0.05
8799,0.05
8800,0.12
8801,0.05
8802,0.03
8803,0.05
8804,0.03
8805,0.03
8806,0.05
8807,0.05
8808,0.05
8809,0.05
8810,0.03
8811,0.03
8812,0.07
8814,0.03
8815,0.03
8816,0.03
8817,0.05
8818,0.03
8819,0.05
8820,0.03
8821,0.03
8822,0.05
8824,0.05
8825,0.05
8826,0.03
8827,0.05
8828,0.05
8829,0.03
8830,0.05
8831,0.10
8832,0.03
8833,0.05
8834,0.03
8835,0.07
8836,0.05
8837,0.05
8838,0.05
8839,0.07
8840,0.05
8841,0.07
8842,0.05
8843,0.07
8844,0.17
8845,0.03
8846,0.03
8847,0.05
8848,0.05
8849,0.05
8850,0.05
8851,0.03
8852,0.07
8853,0.03
8854,0.05
8855,0.03
8856,0.07
